time;V(U_a);
0.0205228;0.00054549;
0.0205328;0.00054549;
0.0205428;0.00054549;
0.0205528;0.00054549;
0.0205628;0.00054549;
0.0205728;0.00054549;
0.0205828;0.00054549;
0.0205928;0.00054549;
0.0206028;0.00054549;
0.0206128;0.00054549;
0.0206228;0.00054549;
0.0206328;0.00054549;
0.0206428;0.00054549;
0.0206528;0.00054549;
0.0206628;0.00054549;
0.0206728;0.00054549;
0.0206828;0.00054549;
0.0206928;0.00054549;
0.0207028;0.000545491;
0.0207128;0.000545491;
0.0207228;0.000545491;
0.0207328;0.000545491;
0.0207428;0.000545491;
0.0207528;0.000545491;
0.0207628;0.000545491;
0.0207728;0.000545491;
0.0207828;0.000545491;
0.0207928;0.000545491;
0.0208028;0.000545491;
0.0208128;0.000545491;
0.0208228;0.000545491;
0.0208328;0.000545491;
0.0208428;0.000545491;
0.0208528;0.000545491;
0.0208628;0.000545491;
0.0208728;0.000545491;
0.0208828;0.000545491;
0.0208928;0.000545491;
0.0209028;0.000545491;
0.0209128;0.000545491;
0.0209228;0.000545491;
0.0209328;0.000545491;
0.0209428;0.000545491;
0.0209528;0.000545491;
0.0209628;0.000545491;
0.0209728;0.000545491;
0.0209828;0.000545491;
0.0209928;0.000545491;
0.0210028;0.000545491;
0.0210128;0.000545491;
0.0210228;0.000545491;
0.0210328;0.00054549;
0.0210428;0.00054549;
0.0210528;0.00054549;
0.0210628;0.00054549;
0.0210728;0.00054549;
0.0210828;0.00054549;
0.0210928;0.00054549;
0.0211028;0.00054549;
0.0211128;0.00054549;
0.0211228;0.00054549;
0.0211328;0.00054549;
0.0211428;0.00054549;
0.0211528;0.00054549;
0.0211628;0.00054549;
0.0211728;0.00054549;
0.0211828;0.00054549;
0.0211928;0.00054549;
0.0212028;0.00054549;
0.0212128;0.00054549;
0.0212228;0.00054549;
0.0212328;0.00054549;
0.0212428;0.00054549;
0.0212528;0.00054549;
0.0212628;0.00054549;
0.0212728;0.00054549;
0.0212828;0.00054549;
0.0212928;0.00054549;
0.0213028;0.00054549;
0.0213128;0.00054549;
0.0213228;0.00054549;
0.0213328;0.00054549;
0.0213428;0.00054549;
0.0213528;0.00054549;
0.0213628;0.00054549;
0.0213728;0.00054549;
0.0213828;0.00054549;
0.0213928;0.00054549;
0.0214028;0.00054549;
0.0214128;0.00054549;
0.0214228;0.00054549;
0.0214328;0.00054549;
0.0214428;0.00054549;
0.0214528;0.00054549;
0.0214628;0.00054549;
0.0214728;0.00054549;
0.0214828;0.00054549;
0.0214928;0.00054549;
0.0215028;0.00054549;
0.0215128;0.00054549;
0.0215228;0.00054549;
0.0215328;0.00054549;
0.0215428;0.00054549;
0.0215528;0.00054549;
0.0215628;0.00054549;
0.0215728;0.00054549;
0.0215828;0.00054549;
0.0215928;0.00054549;
0.0216028;0.00054549;
0.0216128;0.00054549;
0.0216228;0.00054549;
0.0216328;0.00054549;
0.0216428;0.00054549;
0.0216528;0.00054549;
0.0216628;0.00054549;
0.0216728;0.00054549;
0.0216828;0.00054549;
0.0216928;0.00054549;
0.0217028;0.00054549;
0.0217128;0.00054549;
0.0217228;0.00054549;
0.0217328;0.00054549;
0.0217428;0.00054549;
0.0217528;0.00054549;
0.0217628;0.00054549;
0.0217728;0.00054549;
0.0217828;0.00054549;
0.0217928;0.00054549;
0.0218028;0.00054549;
0.0218128;0.00054549;
0.0218228;0.00054549;
0.0218328;0.00054549;
0.0218428;0.00054549;
0.0218528;0.00054549;
0.0218628;0.00054549;
0.0218728;0.00054549;
0.0218828;0.00054549;
0.0218928;0.00054549;
0.0219028;0.000545491;
0.0219128;0.000545491;
0.0219228;0.000545491;
0.0219328;0.000545491;
0.0219428;0.000545491;
0.0219528;0.000545491;
0.0219628;0.000545491;
0.0219728;0.000545491;
0.0219828;0.000545491;
0.0219928;0.000545491;
0.0220028;0.000545491;
0.0220128;0.000545491;
0.0220228;0.000545491;
0.0220328;0.000545491;
0.0220428;0.000545491;
0.0220528;0.000545491;
0.0220628;0.000545491;
0.0220728;0.000545491;
0.0220828;0.000545491;
0.0220928;0.000545491;
0.0221028;0.000545491;
0.0221128;0.000545491;
0.0221228;0.000545491;
0.0221328;0.000545491;
0.0221428;0.000545491;
0.0221528;0.000545491;
0.0221628;0.000545491;
0.0221728;0.000545491;
0.0221828;0.000545491;
0.0221928;0.000545491;
0.0222028;0.000545491;
0.0222128;0.000545491;
0.0222228;0.000545491;
0.0222328;0.000545491;
0.0222428;0.000545491;
0.0222528;0.000545491;
0.0222628;0.000545491;
0.0222728;0.000545491;
0.0222828;0.000545491;
0.0222928;0.000545491;
0.0223028;0.000545491;
0.0223128;0.000545491;
0.0223228;0.000545491;
0.0223328;0.000545491;
0.0223428;0.000545491;
0.0223528;0.000545491;
0.0223628;0.00054549;
0.0223728;0.00054549;
0.0223828;0.00054549;
0.0223928;0.00054549;
0.0224028;0.00054549;
0.0224128;0.00054549;
0.0224228;0.00054549;
0.0224328;0.00054549;
0.0224428;0.00054549;
0.0224528;0.00054549;
0.0224628;0.00054549;
0.0224728;0.00054549;
0.0224828;0.00054549;
0.0224928;0.00054549;
0.0225028;0.00054549;
0.0225128;0.00054549;
0.0225228;0.00054549;
0.0225328;0.00054549;
0.0225428;0.00054549;
0.0225528;0.00054549;
0.0225628;0.00054549;
0.0225728;0.00054549;
0.0225828;0.00054549;
0.0225928;0.00054549;
0.0226028;0.00054549;
0.0226128;0.00054549;
0.0226228;0.000545489;
0.0226328;0.000545489;
0.0226428;0.000545489;
0.0226528;0.000545489;
0.0226628;0.000545489;
0.0226728;0.000545489;
0.0226828;0.000545489;
0.0226928;0.000545489;
0.0227028;0.000545489;
0.0227128;0.000545489;
0.0227228;0.000545489;
0.0227328;0.000545489;
0.0227428;0.000545489;
0.0227528;0.000545489;
0.0227628;0.000545489;
0.0227728;0.000545489;
0.0227828;0.000545489;
0.0227928;0.000545489;
0.0228028;0.000545489;
0.0228128;0.000545489;
0.0228228;0.000545489;
0.0228328;0.000545489;
0.0228428;0.000545489;
0.0228528;0.000545489;
0.0228628;0.000545489;
0.0228728;0.000545489;
0.0228828;0.000545489;
0.0228928;0.000545489;
0.0229028;0.000545489;
0.0229128;0.000545489;
0.0229228;0.00054549;
0.0229328;0.00054549;
0.0229428;0.00054549;
0.0229528;0.00054549;
0.0229628;0.00054549;
0.0229728;0.00054549;
0.0229828;0.00054549;
0.0229928;0.00054549;
0.0230028;0.00054549;
0.0230128;0.00054549;
0.0230228;0.00054549;
0.0230328;0.00054549;
0.0230428;0.00054549;
0.0230528;0.00054549;
0.0230628;0.00054549;
0.0230728;0.00054549;
0.0230828;0.00054549;
0.0230928;0.00054549;
0.0231028;0.00054549;
0.0231128;0.00054549;
0.0231228;0.00054549;
0.0231328;0.000545491;
0.0231428;0.000545491;
0.0231528;0.000545491;
0.0231628;0.000545491;
0.0231728;0.000545491;
0.0231828;0.000545491;
0.0231928;0.000545491;
0.0232028;0.000545491;
0.0232128;0.000545491;
0.0232228;0.000545491;
0.0232328;0.000545491;
0.0232428;0.000545491;
0.0232528;0.000545491;
0.0232628;0.000545491;
0.0232728;0.000545491;
0.0232828;0.000545491;
0.0232928;0.000545491;
0.0233028;0.000545491;
0.0233128;0.000545491;
0.0233228;0.000545491;
0.0233328;0.000545491;
0.0233428;0.000545491;
0.0233528;0.000545491;
0.0233628;0.000545491;
0.0233728;0.000545491;
0.0233828;0.000545491;
0.0233928;0.000545491;
0.0234028;0.000545491;
0.0234128;0.000545491;
0.0234228;0.000545491;
0.0234328;0.000545491;
0.0234428;0.000545491;
0.0234528;0.000545491;
0.0234628;0.000545491;
0.0234728;0.000545491;
0.0234828;0.000545491;
0.0234928;0.000545491;
0.0235028;0.000545491;
0.0235128;0.000545491;
0.0235228;0.000545491;
0.0235328;0.000545491;
0.0235428;0.000545491;
0.0235528;0.000545491;
0.0235628;0.000545491;
0.0235728;0.000545491;
0.0235828;0.000545491;
0.0235928;0.000545491;
0.0236028;0.000545491;
0.0236128;0.000545491;
0.0236228;0.000545491;
0.0236328;0.000545491;
0.0236428;0.000545491;
0.0236528;0.000545491;
0.0236628;0.00054549;
0.0236728;0.00054549;
0.0236828;0.00054549;
0.0236928;0.00054549;
0.0237028;0.00054549;
0.0237128;0.00054549;
0.0237228;0.00054549;
0.0237328;0.00054549;
0.0237428;0.00054549;
0.0237528;0.00054549;
0.0237628;0.00054549;
0.0237728;0.00054549;
0.0237828;0.00054549;
0.0237928;0.00054549;
0.0238028;0.00054549;
0.0238128;0.000545489;
0.0238228;0.000545489;
0.0238328;0.000545489;
0.0238428;0.000545489;
0.0238528;0.000545489;
0.0238628;0.000545489;
0.0238728;0.000545489;
0.0238828;0.000545489;
0.0238928;0.000545489;
0.0239028;0.000545489;
0.0239128;0.000545489;
0.0239228;0.000545489;
0.0239328;0.000545489;
0.0239428;0.000545489;
0.0239528;0.000545489;
0.0239628;0.000545489;
0.0239728;0.000545489;
0.0239828;0.000545489;
0.0239928;0.000545489;
0.0240028;0.000545489;
0.0240128;0.000545489;
0.0240228;0.000545489;
0.0240328;0.000545489;
0.0240428;0.000545489;
0.0240528;0.000545489;
0.0240628;0.000545489;
0.0240728;0.000545489;
0.0240828;0.000545489;
0.0240928;0.000545489;
0.0241028;0.000545489;
0.0241128;0.000545489;
0.0241228;0.000545489;
0.0241328;0.000545489;
0.0241428;0.000545489;
0.0241528;0.000545489;
0.0241628;0.000545489;
0.0241728;0.000545489;
0.0241828;0.000545489;
0.0241928;0.000545489;
0.0242028;0.000545489;
0.0242128;0.000545489;
0.0242228;0.000545489;
0.0242328;0.000545489;
0.0242428;0.000545489;
0.0242528;0.000545489;
0.0242628;0.00054549;
0.0242728;0.00054549;
0.0242828;0.00054549;
0.0242928;0.00054549;
0.0243028;0.00054549;
0.0243128;0.00054549;
0.0243228;0.00054549;
0.0243328;0.00054549;
0.0243428;0.00054549;
0.0243528;0.00054549;
0.0243628;0.00054549;
0.0243728;0.000545491;
0.0243828;0.000545491;
0.0243928;0.000545491;
0.0244028;0.000545491;
0.0244128;0.000545491;
0.0244228;0.000545491;
0.0244328;0.000545491;
0.0244428;0.000545491;
0.0244528;0.000545491;
0.0244628;0.000545491;
0.0244728;0.000545491;
0.0244828;0.000545492;
0.0244928;0.000545492;
0.0245028;0.000545492;
0.0245128;0.000545492;
0.0245228;0.000545492;
0.0245328;0.000545492;
0.0245428;0.000545492;
0.0245528;0.000545492;
0.0245628;0.000545492;
0.0245728;0.000545492;
0.0245828;0.000545492;
0.0245928;0.000545492;
0.0246028;0.000545492;
0.0246128;0.000545492;
0.0246228;0.000545492;
0.0246328;0.000545492;
0.0246428;0.000545492;
0.0246528;0.000545492;
0.0246628;0.000545492;
0.0246728;0.000545492;
0.0246828;0.000545492;
0.0246928;0.000545492;
0.0247028;0.000545492;
0.0247128;0.000545492;
0.0247228;0.000545492;
0.0247328;0.000545492;
0.0247428;0.000545492;
0.0247528;0.000545492;
0.0247628;0.000545492;
0.0247728;0.000545492;
0.0247828;0.000545492;
0.0247928;0.000545492;
0.0248028;0.000545492;
0.0248128;0.000545492;
0.0248228;0.000545492;
0.0248328;0.000545492;
0.0248428;0.000545492;
0.0248528;0.000545492;
0.0248628;0.000545491;
0.0248728;0.000545491;
0.0248828;0.000545491;
0.0248928;0.000545491;
0.0249028;0.000545491;
0.0249128;0.000545491;
0.0249228;0.000545491;
0.0249328;0.000545491;
0.0249428;0.000545491;
0.0249528;0.00054549;
0.0249628;0.00054549;
0.0249728;0.00054549;
0.0249828;0.00054549;
0.0249928;0.00054549;
0.0250028;0.00054549;
0.0250128;0.00054549;
0.0250228;0.00054549;
0.0250328;0.000545489;
0.0250428;0.000545489;
0.0250528;0.000545489;
0.0250628;0.000545489;
0.0250728;0.000545489;
0.0250828;0.000545489;
0.0250928;0.000545489;
0.0251028;0.000545489;
0.0251128;0.000545489;
0.0251228;0.000545488;
0.0251328;0.000545488;
0.0251428;0.000545488;
0.0251528;0.000545488;
0.0251628;0.000545488;
0.0251728;0.000545488;
0.0251828;0.000545488;
0.0251928;0.000545488;
0.0252028;0.000545488;
0.0252128;0.000545488;
0.0252228;0.000545488;
0.0252328;0.000545488;
0.0252428;0.000545488;
0.0252528;0.000545488;
0.0252628;0.000545487;
0.0252728;0.000545487;
0.0252828;0.000545487;
0.0252928;0.000545487;
0.0253028;0.000545487;
0.0253128;0.000545487;
0.0253228;0.000545487;
0.0253328;0.000545487;
0.0253428;0.000545487;
0.0253528;0.000545487;
0.0253628;0.000545488;
0.0253728;0.000545488;
0.0253828;0.000545488;
0.0253928;0.000545488;
0.0254028;0.000545488;
0.0254128;0.000545488;
0.0254228;0.000545488;
0.0254328;0.000545488;
0.0254428;0.000545488;
0.0254528;0.000545488;
0.0254628;0.000545488;
0.0254728;0.000545488;
0.0254828;0.000545488;
0.0254928;0.000545489;
0.0255028;0.000545489;
0.0255128;0.000545489;
0.0255228;0.000545489;
0.0255328;0.000545489;
0.0255428;0.000545489;
0.0255528;0.000545489;
0.0255628;0.00054549;
0.0255728;0.00054549;
0.0255828;0.00054549;
0.0255928;0.00054549;
0.0256028;0.00054549;
0.0256128;0.00054549;
0.0256228;0.00054549;
0.0256328;0.000545491;
0.0256428;0.000545491;
0.0256528;0.000545491;
0.0256628;0.000545491;
0.0256728;0.000545491;
0.0256828;0.000545491;
0.0256928;0.000545492;
0.0257028;0.000545492;
0.0257128;0.000545492;
0.0257228;0.000545492;
0.0257328;0.000545492;
0.0257428;0.000545492;
0.0257528;0.000545492;
0.0257628;0.000545493;
0.0257728;0.000545493;
0.0257828;0.000545493;
0.0257928;0.000545493;
0.0258028;0.000545493;
0.0258128;0.000545493;
0.0258228;0.000545493;
0.0258328;0.000545493;
0.0258428;0.000545493;
0.0258528;0.000545494;
0.0258628;0.000545494;
0.0258728;0.000545494;
0.0258828;0.000545494;
0.0258928;0.000545494;
0.0259028;0.000545494;
0.0259128;0.000545494;
0.0259228;0.000545494;
0.0259328;0.000545494;
0.0259428;0.000545494;
0.0259528;0.000545494;
0.0259628;0.000545494;
0.0259728;0.000545494;
0.0259828;0.000545494;
0.0259928;0.000545494;
0.0260028;0.000545494;
0.0260128;0.000545494;
0.0260228;0.000545494;
0.0260328;0.000545494;
0.0260428;0.000545493;
0.0260528;0.000545493;
0.0260628;0.000545493;
0.0260728;0.000545493;
0.0260828;0.000545493;
0.0260928;0.000545493;
0.0261028;0.000545493;
0.0261128;0.000545493;
0.0261228;0.000545492;
0.0261328;0.000545492;
0.0261428;0.000545492;
0.0261528;0.000545492;
0.0261628;0.000545492;
0.0261728;0.000545492;
0.0261828;0.000545491;
0.0261928;0.000545491;
0.0262028;0.000545491;
0.0262128;0.000545491;
0.0262228;0.000545491;
0.0262328;0.00054549;
0.0262428;0.00054549;
0.0262528;0.00054549;
0.0262628;0.00054549;
0.0262728;0.00054549;
0.0262828;0.000545489;
0.0262928;0.000545489;
0.0263028;0.000545489;
0.0263128;0.000545489;
0.0263228;0.000545489;
0.0263328;0.000545488;
0.0263428;0.000545488;
0.0263528;0.000545488;
0.0263628;0.000545488;
0.0263728;0.000545488;
0.0263828;0.000545487;
0.0263928;0.000545487;
0.0264028;0.000545487;
0.0264128;0.000545487;
0.0264228;0.000545487;
0.0264328;0.000545487;
0.0264428;0.000545486;
0.0264528;0.000545486;
0.0264628;0.000545486;
0.0264728;0.000545486;
0.0264828;0.000545486;
0.0264928;0.000545486;
0.0265028;0.000545486;
0.0265128;0.000545486;
0.0265228;0.000545486;
0.0265328;0.000545485;
0.0265428;0.000545485;
0.0265528;0.000545485;
0.0265628;0.000545485;
0.0265728;0.000545485;
0.0265828;0.000545485;
0.0265928;0.000545485;
0.0266028;0.000545485;
0.0266128;0.000545485;
0.0266228;0.000545486;
0.0266328;0.000545486;
0.0266428;0.000545486;
0.0266528;0.000545486;
0.0266628;0.000545486;
0.0266728;0.000545486;
0.0266828;0.000545486;
0.0266928;0.000545486;
0.0267028;0.000545486;
0.0267128;0.000545486;
0.0267228;0.000545487;
0.0267328;0.000545487;
0.0267428;0.000545487;
0.0267528;0.000545487;
0.0267628;0.000545487;
0.0267728;0.000545488;
0.0267828;0.000545488;
0.0267928;0.000545488;
0.0268028;0.000545488;
0.0268128;0.000545489;
0.0268228;0.000545489;
0.0268328;0.000545489;
0.0268428;0.000545489;
0.0268528;0.00054549;
0.0268628;0.00054549;
0.0268728;0.00054549;
0.0268828;0.00054549;
0.0268928;0.000545491;
0.0269028;0.000545491;
0.0269128;0.000545491;
0.0269228;0.000545491;
0.0269328;0.000545492;
0.0269428;0.000545492;
0.0269528;0.000545492;
0.0269628;0.000545493;
0.0269728;0.000545493;
0.0269828;0.000545493;
0.0269928;0.000545493;
0.0270028;0.000545494;
0.0270128;0.000545494;
0.0270228;0.000545494;
0.0270328;0.000545494;
0.0270428;0.000545495;
0.0270528;0.000545495;
0.0270628;0.000545495;
0.0270728;0.000545495;
0.0270828;0.000545495;
0.0270928;0.000545495;
0.0271028;0.000545496;
0.0271128;0.000545496;
0.0271228;0.000545496;
0.0271328;0.000545496;
0.0271428;0.000545496;
0.0271528;0.000545496;
0.0271628;0.000545496;
0.0271728;0.000545496;
0.0271828;0.000545496;
0.0271928;0.000545497;
0.0272028;0.000545497;
0.0272128;0.000545497;
0.0272228;0.000545497;
0.0272328;0.000545496;
0.0272428;0.000545496;
0.0272528;0.000545496;
0.0272628;0.000545496;
0.0272728;0.000545496;
0.0272828;0.000545496;
0.0272928;0.000545496;
0.0273028;0.000545496;
0.0273128;0.000545496;
0.0273228;0.000545496;
0.0273328;0.000545495;
0.0273428;0.000545495;
0.0273528;0.000545495;
0.0273628;0.000545495;
0.0273728;0.000545495;
0.0273828;0.000545494;
0.0273928;0.000545494;
0.0274028;0.000545494;
0.0274128;0.000545493;
0.0274228;0.000545493;
0.0274328;0.000545493;
0.0274428;0.000545493;
0.0274528;0.000545492;
0.0274628;0.000545492;
0.0274728;0.000545492;
0.0274828;0.000545491;
0.0274928;0.000545491;
0.0275028;0.000545491;
0.0275128;0.00054549;
0.0275228;0.00054549;
0.0275328;0.000545489;
0.0275428;0.000545489;
0.0275528;0.000545489;
0.0275628;0.000545488;
0.0275728;0.000545488;
0.0275828;0.000545488;
0.0275928;0.000545487;
0.0276028;0.000545487;
0.0276128;0.000545487;
0.0276228;0.000545486;
0.0276328;0.000545486;
0.0276428;0.000545486;
0.0276528;0.000545485;
0.0276628;0.000545485;
0.0276728;0.000545485;
0.0276828;0.000545484;
0.0276928;0.000545484;
0.0277028;0.000545484;
0.0277128;0.000545484;
0.0277228;0.000545483;
0.0277328;0.000545483;
0.0277428;0.000545483;
0.0277528;0.000545483;
0.0277628;0.000545483;
0.0277728;0.000545482;
0.0277828;0.000545482;
0.0277928;0.000545482;
0.0278028;0.000545482;
0.0278128;0.000545482;
0.0278228;0.000545482;
0.0278328;0.000545482;
0.0278428;0.000545482;
0.0278528;0.000545482;
0.0278628;0.000545482;
0.0278728;0.000545482;
0.0278828;0.000545482;
0.0278928;0.000545482;
0.0279028;0.000545482;
0.0279128;0.000545482;
0.0279228;0.000545483;
0.0279328;0.000545483;
0.0279428;0.000545483;
0.0279528;0.000545483;
0.0279628;0.000545483;
0.0279728;0.000545484;
0.0279828;0.000545484;
0.0279928;0.000545484;
0.0280028;0.000545484;
0.0280128;0.000545485;
0.0280228;0.000545485;
0.0280328;0.000545485;
0.0280428;0.000545486;
0.0280528;0.000545486;
0.0280628;0.000545487;
0.0280728;0.000545487;
0.0280828;0.000545487;
0.0280928;0.000545488;
0.0281028;0.000545488;
0.0281128;0.000545489;
0.0281228;0.000545489;
0.0281328;0.00054549;
0.0281428;0.00054549;
0.0281528;0.00054549;
0.0281628;0.000545491;
0.0281728;0.000545491;
0.0281828;0.000545492;
0.0281928;0.000545492;
0.0282028;0.000545493;
0.0282128;0.000545493;
0.0282228;0.000545494;
0.0282328;0.000545494;
0.0282428;0.000545495;
0.0282528;0.000545495;
0.0282628;0.000545496;
0.0282728;0.000545496;
0.0282828;0.000545496;
0.0282928;0.000545497;
0.0283028;0.000545497;
0.0283128;0.000545498;
0.0283228;0.000545498;
0.0283328;0.000545498;
0.0283428;0.000545499;
0.0283528;0.000545499;
0.0283628;0.000545499;
0.0283728;0.0005455;
0.0283828;0.0005455;
0.0283928;0.0005455;
0.0284028;0.0005455;
0.0284128;0.0005455;
0.0284228;0.000545501;
0.0284328;0.000545501;
0.0284428;0.000545501;
0.0284528;0.000545501;
0.0284628;0.000545501;
0.0284728;0.000545501;
0.0284828;0.000545501;
0.0284928;0.000545501;
0.0285028;0.000545501;
0.0285128;0.000545501;
0.0285228;0.000545501;
0.0285328;0.000545501;
0.0285428;0.000545501;
0.0285528;0.0005455;
0.0285628;0.0005455;
0.0285728;0.0005455;
0.0285828;0.0005455;
0.0285928;0.000545499;
0.0286028;0.000545499;
0.0286128;0.000545499;
0.0286228;0.000545498;
0.0286328;0.000545498;
0.0286428;0.000545498;
0.0286528;0.000545497;
0.0286628;0.000545497;
0.0286728;0.000545496;
0.0286828;0.000545496;
0.0286928;0.000545495;
0.0287028;0.000545495;
0.0287128;0.000545494;
0.0287228;0.000545494;
0.0287328;0.000545493;
0.0287428;0.000545493;
0.0287528;0.000545492;
0.0287628;0.000545491;
0.0287728;0.000545491;
0.0287828;0.00054549;
0.0287928;0.00054549;
0.0288028;0.000545489;
0.0288128;0.000545488;
0.0288228;0.000545488;
0.0288328;0.000545487;
0.0288428;0.000545486;
0.0288528;0.000545486;
0.0288628;0.000545485;
0.0288728;0.000545485;
0.0288828;0.000545484;
0.0288928;0.000545483;
0.0289028;0.000545483;
0.0289128;0.000545482;
0.0289228;0.000545482;
0.0289328;0.000545481;
0.0289428;0.000545481;
0.0289528;0.00054548;
0.0289628;0.00054548;
0.0289728;0.000545479;
0.0289828;0.000545479;
0.0289928;0.000545478;
0.0290028;0.000545478;
0.0290128;0.000545478;
0.0290228;0.000545477;
0.0290328;0.000545477;
0.0290428;0.000545477;
0.0290528;0.000545477;
0.0290628;0.000545476;
0.0290728;0.000545476;
0.0290828;0.000545476;
0.0290928;0.000545476;
0.0291028;0.000545476;
0.0291128;0.000545476;
0.0291228;0.000545476;
0.0291328;0.000545476;
0.0291428;0.000545476;
0.0291528;0.000545476;
0.0291628;0.000545476;
0.0291728;0.000545477;
0.0291828;0.000545477;
0.0291928;0.000545477;
0.0292028;0.000545477;
0.0292128;0.000545478;
0.0292228;0.000545478;
0.0292328;0.000545478;
0.0292428;0.000545479;
0.0292528;0.000545479;
0.0292628;0.00054548;
0.0292728;0.00054548;
0.0292828;0.000545481;
0.0292928;0.000545481;
0.0293028;0.000545482;
0.0293128;0.000545483;
0.0293228;0.000545483;
0.0293328;0.000545484;
0.0293428;0.000545485;
0.0293528;0.000545485;
0.0293628;0.000545486;
0.0293728;0.000545487;
0.0293828;0.000545488;
0.0293928;0.000545488;
0.0294028;0.000545489;
0.0294128;0.00054549;
0.0294228;0.000545491;
0.0294328;0.000545492;
0.0294428;0.000545492;
0.0294528;0.000545493;
0.0294628;0.000545494;
0.0294728;0.000545495;
0.0294828;0.000545496;
0.0294928;0.000545496;
0.0295028;0.000545497;
0.0295128;0.000545498;
0.0295228;0.000545499;
0.0295328;0.0005455;
0.0295428;0.0005455;
0.0295528;0.000545501;
0.0295628;0.000545502;
0.0295728;0.000545502;
0.0295828;0.000545503;
0.0295928;0.000545504;
0.0296028;0.000545504;
0.0296128;0.000545505;
0.0296228;0.000545505;
0.0296328;0.000545506;
0.0296428;0.000545506;
0.0296528;0.000545507;
0.0296628;0.000545507;
0.0296728;0.000545508;
0.0296828;0.000545508;
0.0296928;0.000545508;
0.0297028;0.000545508;
0.0297128;0.000545509;
0.0297228;0.000545509;
0.0297328;0.000545509;
0.0297428;0.000545509;
0.0297528;0.000545509;
0.0297628;0.000545509;
0.0297728;0.000545509;
0.0297828;0.000545509;
0.0297928;0.000545508;
0.0298028;0.000545508;
0.0298128;0.000545508;
0.0298228;0.000545508;
0.0298328;0.000545507;
0.0298428;0.000545507;
0.0298528;0.000545506;
0.0298628;0.000545506;
0.0298728;0.000545505;
0.0298828;0.000545505;
0.0298928;0.000545504;
0.0299028;0.000545504;
0.0299128;0.000545503;
0.0299228;0.000545502;
0.0299328;0.000545501;
0.0299428;0.000545501;
0.0299528;0.0005455;
0.0299628;0.000545499;
0.0299728;0.000545498;
0.0299828;0.000545497;
0.0299928;0.000545496;
0.0300028;0.000545495;
0.0300128;0.000545494;
0.0300228;0.000545493;
0.0300328;0.000545492;
0.0300428;0.000545491;
0.0300528;0.00054549;
0.0300628;0.000545489;
0.0300728;0.000545488;
0.0300828;0.000545487;
0.0300928;0.000545486;
0.0301028;0.000545485;
0.0301128;0.000545484;
0.0301228;0.000545483;
0.0301328;0.000545481;
0.0301428;0.00054548;
0.0301528;0.000545479;
0.0301628;0.000545478;
0.0301728;0.000545477;
0.0301828;0.000545477;
0.0301928;0.000545476;
0.0302028;0.000545475;
0.0302128;0.000545474;
0.0302228;0.000545473;
0.0302328;0.000545472;
0.0302428;0.000545471;
0.0302528;0.000545471;
0.0302628;0.00054547;
0.0302728;0.000545469;
0.0302828;0.000545469;
0.0302928;0.000545468;
0.0303028;0.000545468;
0.0303128;0.000545467;
0.0303228;0.000545467;
0.0303328;0.000545467;
0.0303428;0.000545466;
0.0303528;0.000545466;
0.0303628;0.000545466;
0.0303728;0.000545466;
0.0303828;0.000545466;
0.0303928;0.000545466;
0.0304028;0.000545466;
0.0304128;0.000545466;
0.0304228;0.000545466;
0.0304328;0.000545466;
0.0304428;0.000545467;
0.0304528;0.000545467;
0.0304628;0.000545468;
0.0304728;0.000545468;
0.0304828;0.000545469;
0.0304928;0.000545469;
0.0305028;0.00054547;
0.0305128;0.000545471;
0.0305228;0.000545471;
0.0305328;0.000545472;
0.0305428;0.000545473;
0.0305528;0.000545474;
0.0305628;0.000545475;
0.0305728;0.000545476;
0.0305828;0.000545477;
0.0305928;0.000545478;
0.0306028;0.000545479;
0.0306128;0.000545481;
0.0306228;0.000545482;
0.0306328;0.000545483;
0.0306428;0.000545484;
0.0306528;0.000545486;
0.0306628;0.000545487;
0.0306728;0.000545488;
0.0306828;0.00054549;
0.0306928;0.000545491;
0.0307028;0.000545493;
0.0307128;0.000545494;
0.0307228;0.000545495;
0.0307328;0.000545497;
0.0307428;0.000545498;
0.0307528;0.0005455;
0.0307628;0.000545501;
0.0307728;0.000545502;
0.0307828;0.000545504;
0.0307928;0.000545505;
0.0308028;0.000545506;
0.0308128;0.000545508;
0.0308228;0.000545509;
0.0308328;0.00054551;
0.0308428;0.000545511;
0.0308528;0.000545512;
0.0308628;0.000545513;
0.0308728;0.000545514;
0.0308828;0.000545515;
0.0308928;0.000545516;
0.0309028;0.000545517;
0.0309128;0.000545518;
0.0309228;0.000545519;
0.0309328;0.000545519;
0.0309428;0.00054552;
0.0309528;0.000545521;
0.0309628;0.000545521;
0.0309728;0.000545521;
0.0309828;0.000545522;
0.0309928;0.000545522;
0.0310028;0.000545522;
0.0310128;0.000545522;
0.0310228;0.000545522;
0.0310328;0.000545522;
0.0310428;0.000545522;
0.0310528;0.000545522;
0.0310628;0.000545522;
0.0310728;0.000545521;
0.0310828;0.000545521;
0.0310928;0.00054552;
0.0311028;0.00054552;
0.0311128;0.000545519;
0.0311228;0.000545518;
0.0311328;0.000545517;
0.0311428;0.000545516;
0.0311528;0.000545515;
0.0311628;0.000545514;
0.0311728;0.000545513;
0.0311828;0.000545512;
0.0311928;0.000545511;
0.0312028;0.000545509;
0.0312128;0.000545508;
0.0312228;0.000545506;
0.0312328;0.000545505;
0.0312428;0.000545503;
0.0312528;0.000545502;
0.0312628;0.0005455;
0.0312728;0.000545499;
